1418775776,0,-4370,984000,200,6000,,61.00,64.00,62.74
1418775806,0,-4370,990000,200,6000,,57.00,63.00,60.93
1418775836,0,-4370,996000,200,6000,,62.00,65.00,63.07
1418775866,0,-4370,1002000,200,6000,,62.00,67.00,63.65
1418775896,0,-4370,1008000,200,6000,,61.00,65.00,62.23
1418775926,0,-4370,1014000,200,6000,,61.00,64.00,62.41
1418775956,0,-4370,1020000,200,6000,,61.00,64.00,62.86
1418775986,0,-4370,1026000,200,6000,,57.00,64.00,60.91
1418776016,0,-4370,1032000,200,6000,,61.00,64.00,62.48
1418776046,0,-4370,1038000,200,6000,,62.00,65.00,63.66
1418776076,0,-4370,1044000,200,6000,,62.00,65.00,63.30
1418776106,0,-4370,1050000,200,6000,,58.00,95.00,74.03
1418776136,0,-4370,1056000,200,6000,,70.00,90.00,77.77
1418776166,0,-4370,1062000,200,6000,,69.00,81.00,74.62
1418776196,0,-4370,1068000,200,6000,,65.00,78.00,70.19
1418776226,0,-4370,1074000,200,6000,,67.00,79.00,72.23
1418776256,0,-4370,1080000,200,6000,,64.00,70.00,67.09
1418776286,0,-4370,1086000,200,6000,,67.00,78.00,71.59
1418776316,0,-4370,1092000,200,6000,,67.00,71.00,68.22
1418776346,0,-4370,1098000,200,6000,,67.00,74.00,68.59
1418776376,0,-4370,1104000,200,6000,,67.00,74.00,70.87
1418776406,0,-4370,1110000,200,6000,,67.00,69.00,67.67
1418776436,0,-4370,1116000,200,6000,,63.00,69.00,65.81
1418776466,0,-4370,1122000,200,6000,,63.00,68.00,67.16
1418776496,0,-4370,1128000,200,6000,,65.00,71.00,66.75
1418776526,0,-4370,1134000,200,6000,,65.00,67.00,65.91
1418776556,0,-4370,1140000,200,6000,,65.00,68.00,65.64
1418776586,0,-4370,1146000,200,6000,,63.00,68.00,64.96
1418776616,0,-4370,1152000,200,6000,,63.00,67.00,64.94
1418776646,0,-4370,1158000,200,6000,,63.00,68.00,64.92
1418776676,0,-4370,1164000,200,6000,,61.00,65.00,63.25
1418776706,0,-4370,1170000,200,6000,,56.00,65.00,61.29
1418776736,0,-4370,1176000,200,6000,,62.00,67.00,63.52
1418776766,0,-4370,1182000,200,6000,,62.00,65.00,63.00
1418776796,0,-4370,1188000,200,6000,,62.00,65.00,63.03
1418776826,0,-4370,1194000,200,6000,,62.00,65.00,63.51
1418776856,0,-4370,1200000,200,6000,,61.00,66.00,62.51
1418776886,0,-4370,1206000,200,6000,,59.00,63.00,61.07
1418776916,0,-4370,1212000,200,6000,,60.00,63.00,61.59
1418776946,0,-4370,1218000,200,6000,,56.00,63.00,60.83
1418776976,0,-4370,1224000,200,6000,,60.00,64.00,61.75
1418777006,0,-4370,1230000,200,6000,,61.00,63.00,62.06
1418777036,0,-4370,1236000,200,6000,,55.00,62.00,59.51
1418777066,0,-4370,1242000,200,6000,,60.00,64.00,61.05
1418777096,0,-4370,1248000,200,6000,,59.00,63.00,61.13
1418777126,0,-4370,1254000,200,6000,,58.00,63.00,60.07
1418777156,0,-4370,1260000,200,6000,,59.00,63.00,61.03
1418777186,0,-4370,1266000,200,6000,,55.00,62.00,58.77
1418777216,0,-4370,1272000,200,6000,,60.00,62.00,60.47
1418777246,0,-4370,1278000,200,6000,,59.00,63.00,60.43
1418777276,0,-4370,1284000,200,6000,,58.00,61.00,59.60
1418777306,0,-4370,1290000,200,6000,,58.00,62.00,59.78
1418777336,0,-4370,1296000,200,6000,,54.00,61.00,58.61
1418777366,0,-4370,1302000,200,6000,,53.00,60.00,57.84
1418777396,0,-4370,1308000,200,6000,,55.00,64.00,57.95
1418777426,0,-4370,1314000,200,6000,,56.00,61.00,58.33
1418777456,0,-4370,1320000,200,6000,,59.00,63.00,61.65
1418777486,0,-4370,1326000,200,6000,,57.00,62.00,59.80
1418777516,0,-4370,1332000,200,6000,,57.00,62.00,58.97
1418777546,0,-4370,1338000,200,6000,,58.00,68.00,62.37
1418777576,0,-4370,1344000,200,6000,,54.00,64.00,59.96
1418777606,0,-4370,1350000,200,6000,,56.00,68.00,62.17
1418777636,0,-4370,1356000,200,6000,,57.00,71.00,65.06
1418777666,0,-4370,1362000,200,6000,,63.00,69.00,66.29
1418777696,0,-4370,1368000,200,6000,,62.00,68.00,64.35
1418777726,0,-4370,1374000,200,6000,,60.00,66.00,62.20
1418777756,0,-4370,1380000,200,6000,,59.00,67.00,63.27
1418777786,0,-4370,1386000,200,6000,,60.00,62.00,60.70
1418777816,0,-4370,1392000,200,6000,,61.00,65.00,62.45
1418777846,0,-4370,1398000,200,6000,,60.00,65.00,62.60
1418777876,0,-4370,1404000,200,6000,,58.00,65.00,60.90
1418777906,0,-4370,1410000,200,6000,,54.00,61.00,58.59
1418777936,0,-4370,1416000,200,6000,,57.00,64.00,59.75
1418777966,0,-4370,1422000,200,6000,,56.00,63.00,59.73
1418777996,0,-4370,1428000,200,6000,,61.00,64.00,62.16
1418778026,0,-4370,1434000,200,6000,,59.00,64.00,61.25
1418778056,0,-4370,1440000,200,6000,,59.00,64.00,61.10
1418778086,0,-4370,1446000,200,6000,,60.00,67.00,63.05
1418778116,0,-4370,1452000,200,6000,,57.00,64.00,59.13
1418778146,0,-4370,1458000,200,6000,,60.00,64.00,61.46
1418778176,0,-4370,1464000,200,6000,,61.00,65.00,62.35
1418778206,0,-4370,1470000,200,6000,,61.00,69.00,64.41
1418778236,0,-4370,1476000,200,6000,,57.00,64.00,59.26
1418778266,0,-4370,1482000,200,6000,,54.00,61.00,57.76
1418778296,0,-4370,1488000,200,6000,,56.00,62.00,59.84
1418778326,0,-4370,1494000,200,6000,,63.00,88.00,76.88
1418778356,0,-4370,1500000,200,6000,,62.00,86.00,70.21
1418778386,0,-4370,1506000,200,6000,,59.00,71.00,63.00
1418778416,0,-4370,1512000,200,6000,,60.00,79.00,67.22
1418778446,0,-4370,1518000,200,6000,,59.00,75.00,64.63
1418778476,0,-4370,1524000,200,6000,,56.00,71.00,61.79
1418778506,0,-4370,1530000,200,6000,,59.00,68.00,61.90
1418778536,0,-4370,1536000,200,6000,,58.00,88.00,65.92
1418778566,0,-4370,1542000,200,6000,,62.00,101.00,71.39
1418778596,0,-4370,1548000,200,6000,,58.00,70.00,64.01
1418778626,0,-4370,1554000,200,6000,,59.00,68.00,62.19
1418778656,0,-4370,1560000,200,6000,,60.00,90.00,69.72
1418778686,0,-4370,1566000,200,6000,,65.00,78.00,72.68
1418778716,0,-4370,1572000,200,6000,,61.00,69.00,64.35
1418778746,0,-4370,1578000,200,6000,,56.00,65.00,60.56
1418778776,0,-4370,1584000,200,6000,,59.00,64.00,61.91
1418778806,0,-4370,1590000,200,6000,,60.00,67.00,62.70
1418778836,0,-4370,1596000,200,6000,,62.00,76.00,65.92
1418778866,0,-4370,1602000,200,6000,,60.00,65.00,62.26
1418778896,0,-4370,1608000,200,6000,,60.00,66.00,62.15
1418778926,0,-4370,1614000,200,6000,,54.00,61.00,58.93
1418778956,0,-4370,1620000,200,6000,,60.00,63.00,61.55
1418778986,0,-4370,1626000,200,6000,,60.00,64.00,61.56
1418779016,0,-4370,1632000,200,6000,,55.00,62.00,59.87
1418779046,0,-4370,1638000,200,6000,,60.00,63.00,61.32
1418779076,0,-4370,1644000,200,6000,,61.00,64.00,62.01
1418779106,0,-4370,1650000,200,6000,,60.00,63.00,61.50
1418779136,0,-4370,1656000,200,6000,,55.00,61.00,59.24
1418779166,0,-4370,1662000,200,6000,,61.00,63.00,61.58
1418779196,0,-4370,1668000,200,6000,,60.00,63.00,61.09
1418779226,0,-4370,1674000,200,6000,,60.00,63.00,61.27
1418779256,0,-4370,1680000,200,6000,,61.00,64.00,61.92
1418779286,0,-4370,1686000,200,6000,,60.00,63.00,62.04
1418779316,0,-4370,1692000,200,6000,,60.00,65.00,61.32
1418779346,0,-4370,1698000,200,6000,,61.00,63.00,61.38
1418779376,0,-4370,1704000,200,6000,,60.00,63.00,61.35
1418779406,0,-4370,1710000,200,6000,,60.00,63.00,61.35
1418779436,0,-4370,1716000,200,6000,,60.00,64.00,61.04
1418779466,0,-4370,1722000,200,6000,,60.00,63.00,61.40
1418779496,0,-4370,1728000,200,6000,,60.00,62.00,61.31
1418779526,0,-4370,1734000,200,6000,,60.00,64.00,62.09
1418779556,0,-4370,1740000,200,6000,,60.00,62.00,61.22
1418779586,0,-4370,1746000,200,6000,,56.00,62.00,59.92
1418779616,0,-4370,1752000,200,6000,,58.00,60.00,59.34
1418779646,0,-4370,1758000,200,6000,,59.00,63.00,60.38
1418779676,0,-4370,1764000,200,6000,,60.00,64.00,61.83
1418779706,0,-4370,1770000,200,6000,,60.00,62.00,61.03
1418779736,0,-4370,1776000,200,6000,,60.00,63.00,61.20
1418779766,0,-4370,1782000,200,6000,,60.00,63.00,61.07
1418779796,0,-4370,1788000,200,6000,,61.00,63.00,61.60
1418779826,0,-4370,1794000,200,6000,,61.00,64.00,61.92
1418779856,0,-4370,1800000,200,6000,,61.00,64.00,62.04
1418779886,0,-4370,1806000,200,6000,,61.00,63.00,62.07
1418779916,0,-4370,1812000,200,6000,,61.00,64.00,62.49
1418779946,0,-4370,1818000,200,6000,,60.00,66.00,62.12
1418779976,0,-4370,1824000,200,6000,,61.00,63.00,61.41
1418780006,0,-4370,1830000,200,6000,,60.00,63.00,61.64
1418780036,0,-4370,1836000,200,6000,,55.00,61.00,59.20
1418780066,0,-4370,1842000,200,6000,,60.00,64.00,61.43
1418780096,0,-4370,1848000,200,6000,,55.00,62.00,59.66
1418780126,0,-4370,1854000,200,6000,,59.00,64.00,60.67
1418780156,0,-4370,1860000,200,6000,,60.00,63.00,61.13
1418780186,0,-4370,1866000,200,6000,,60.00,63.00,60.65
1418780216,0,-4370,1872000,200,6000,,59.00,64.00,61.45
1418780246,0,-4370,1878000,200,6000,,60.00,63.00,61.35
1418780276,0,-4370,1884000,200,6000,,60.00,75.00,65.33
1418780306,0,-4370,1890000,200,6000,,61.00,65.00,63.06
1418780336,0,-4370,1896000,200,6000,,60.00,65.00,61.74
1418780366,0,-4370,1902000,200,6000,,57.00,63.00,61.15
1418780396,0,-4370,1908000,200,6000,,62.00,65.00,63.35
1418780426,0,-4370,1914000,200,6000,,56.00,62.00,60.16
1418780456,0,-4370,1920000,200,6000,,56.00,62.00,59.70
1418780486,0,-4370,1926000,200,6000,,60.00,63.00,61.64
1418780516,0,-4370,1932000,200,6000,,62.00,65.00,62.59
1418780546,0,-4370,1938000,200,6000,,61.00,64.00,62.15
1418780576,0,-4370,1944000,200,6000,,61.00,64.00,62.25
1418780606,0,-4370,1950000,200,6000,,61.00,73.00,64.81
1418780636,0,-4370,1956000,200,6000,,56.00,62.00,60.09
1418780666,0,-4370,1962000,200,6000,,56.00,62.00,59.93
1418780696,0,-4370,1968000,200,6000,,61.00,65.00,62.96
1418780726,0,-4370,1974000,200,6000,,55.00,62.00,59.51
1418780756,0,-4370,1980000,200,6000,,60.00,64.00,62.16
1418780786,0,-4370,1986000,200,6000,,57.00,63.00,60.68
1418780816,0,-4370,1992000,200,6000,,61.00,64.00,62.34
1418780846,0,-4370,1998000,200,6000,,61.00,64.00,62.03
1418780876,0,-4370,2004000,200,6000,,55.00,63.00,60.19
1418780906,0,-4370,2010000,200,6000,,61.00,64.00,62.44
1418780936,0,-4370,2016000,200,6000,,61.00,64.00,62.01
1418780966,0,-4370,2022000,200,6000,,61.00,64.00,62.05
1418780996,0,-4370,2028000,200,6000,,56.00,62.00,60.17
1418781026,0,-4370,2034000,200,6000,,56.00,63.00,60.13
1418781056,0,-4370,2040000,200,6000,,60.00,63.00,61.23
1418781086,0,-4370,2046000,200,6000,,60.00,65.00,61.89
1418781116,0,-4370,2052000,200,6000,,61.00,63.00,62.24
1418781146,0,-4370,2058000,200,6000,,62.00,65.00,62.67
1418781176,0,-4370,2064000,200,6000,,60.00,64.00,61.80
1418781206,0,-4370,2070000,200,6000,,61.00,64.00,62.35
1418781236,0,-4370,2076000,200,6000,,61.00,64.00,62.87
1418781266,0,-4370,2082000,200,6000,,55.00,62.00,59.74
1418781296,0,-4370,2088000,200,6000,,61.00,64.00,62.09
1418781326,0,-4370,2094000,200,6000,,61.00,64.00,62.32
1418781356,0,-4370,2100000,200,6000,,56.00,63.00,60.19
1418781386,0,-4370,2106000,200,6000,,56.00,63.00,60.35
1418781416,0,-4370,2112000,200,6000,,56.00,63.00,60.58
1418781446,0,-4370,2118000,200,6000,,61.00,105.00,70.56
1418781476,0,-4370,2124000,200,6000,,66.00,91.00,79.07
1418781506,0,-4370,2130000,200,6000,,65.00,70.00,66.13
1418781536,0,-4370,2136000,200,6000,,62.00,80.00,70.33
1418781566,0,-4370,2142000,200,6000,,62.00,68.00,66.88
1418781596,0,-4370,2148000,200,6000,,63.00,70.00,66.84
1418781626,0,-4370,2154000,200,6000,,67.00,71.00,68.83
1418781656,0,-4370,2160000,200,6000,,67.00,71.00,68.49
1418781686,0,-4370,2166000,200,6000,,66.00,71.00,68.94
1418781716,0,-4370,2172000,200,6000,,67.00,71.00,68.53
1418781746,0,-4370,2178000,200,6000,,62.00,70.00,66.97
1418781776,0,-4370,2184000,200,6000,,67.00,72.00,68.65
1418781806,0,-4370,2190000,200,6000,,65.00,70.00,67.69
1418781836,0,-4370,2196000,200,6000,,67.00,71.00,68.98
1418781866,0,-4370,2202000,200,6000,,65.00,68.00,66.01
1418781896,0,-4370,2208000,200,6000,,65.00,70.00,67.76
1418781926,0,-4370,2214000,200,6000,,64.00,70.00,66.23
1418781956,0,-4370,2220000,200,6000,,74.00,101.00,84.08
1418781986,0,-4370,2226000,200,6000,,69.00,86.00,74.55
1418782016,0,-4370,2232000,200,6000,,60.00,72.00,65.02
1418782046,0,-4370,2238000,200,6000,,57.00,68.00,60.49
1418782076,0,-4370,2244000,200,6000,,62.00,67.00,63.19
1418782106,0,-4370,2250000,200,6000,,60.00,68.00,62.43
1418782136,0,-4370,2256000,200,6000,,62.00,66.00,64.04
1418782166,0,-4370,2262000,200,6000,,63.00,76.00,67.68
1418782196,0,-4370,2268000,200,6000,,56.00,66.00,60.80
1418782226,0,-4370,2274000,200,6000,,62.00,67.00,64.33
1418782256,0,-4370,2280000,200,6000,,63.00,68.00,65.44
1418782286,0,-4370,2286000,200,6000,,63.00,65.00,64.16
1418782316,0,-4370,2292000,200,6000,,64.00,67.00,65.30
1418782346,0,-4370,2298000,200,6000,,63.00,67.00,64.74
1418782376,0,-4370,2304000,200,6000,,59.00,67.00,61.87
1418782406,0,-4370,2310000,200,6000,,64.00,66.00,64.34
1418782436,0,-4370,2316000,200,6000,,59.00,64.00,62.38
1418782466,0,-4370,2322000,200,6000,,56.00,63.00,60.64
1418782496,0,-4370,2328000,200,6000,,62.00,65.00,63.73
1418782526,0,-4370,2334000,200,6000,,58.00,73.00,63.97
1418782556,0,-4370,2340000,200,6000,,57.00,72.00,64.01
1418782586,0,-4370,2346000,200,6000,,60.00,65.00,62.39
1418782616,0,-4370,2352000,200,6000,,58.00,64.00,61.01
1418782646,0,-4370,2358000,200,6000,,57.00,64.00,61.60
1418782676,0,-4370,2364000,200,6000,,63.00,68.00,65.32
1418782706,0,-4370,2370000,200,6000,,63.00,70.00,64.67
1418782736,0,-4370,2376000,200,6000,,70.00,89.00,81.79
1418782766,0,-4370,2382000,200,6000,,61.00,75.00,66.93
1418782796,0,-4370,2388000,200,6000,,59.00,63.00,61.20
1418782826,0,-4370,2394000,200,6000,,57.00,64.00,60.86
1418782856,0,-4370,2400000,200,6000,,63.00,67.00,64.84
1418782886,0,-4370,2406000,200,6000,,64.00,68.00,65.08
1418782916,0,-4370,2412000,200,6000,,63.00,67.00,64.82
1418782946,0,-4370,2418000,200,6000,,64.00,67.00,65.10
1418782976,0,-4370,2424000,200,6000,,63.00,67.00,64.46
1418783006,0,-4370,2430000,200,6000,,58.00,65.00,61.66
1418783036,0,-4370,2436000,200,6000,,60.00,65.00,62.56
1418783066,0,-4370,2442000,200,6000,,61.00,64.00,62.32
1418783096,0,-4370,2448000,200,6000,,60.00,63.00,61.31
1418783126,0,-4370,2454000,200,6000,,60.00,63.00,61.00
1418783156,0,-4370,2460000,200,6000,,60.00,63.00,61.09
1418783186,0,-4370,2466000,200,6000,,58.00,62.00,59.46
1418783216,0,-4370,2472000,200,6000,,60.00,63.00,61.61
1418783246,0,-4370,2478000,200,6000,,61.00,64.00,62.89
1418783276,0,-4370,2484000,200,6000,,56.00,63.00,60.03
1418783306,0,-4370,2490000,200,6000,,57.00,63.00,59.75
1418783336,0,-4370,2496000,200,6000,,60.00,63.00,61.34
1418783366,0,-4370,2502000,200,6000,,60.00,64.00,61.00
1418783396,0,-4370,2508000,200,6000,,60.00,63.00,60.79
1418783426,0,-4370,2514000,200,6000,,60.00,63.00,60.74
1418783456,0,-4370,2520000,200,6000,,60.00,62.00,60.77
1418783486,0,-4370,2526000,200,6000,,60.00,63.00,61.05
1418783516,0,-4370,2532000,200,6000,,55.00,61.00,58.98
1418783546,0,-4370,2538000,200,6000,,60.00,62.00,60.74
1418783576,0,-4370,2544000,200,6000,,60.00,63.00,61.62
1418783606,0,-4370,2550000,200,6000,,60.00,63.00,61.66
1418783636,0,-4370,2556000,200,6000,,60.00,67.00,63.10
1418783666,0,-4370,2562000,200,6000,,62.00,64.00,63.33
1418783696,0,-4370,2568000,200,6000,,60.00,64.00,61.62
1418783726,0,-4370,2574000,200,6000,,59.00,67.00,61.58
1418783756,0,-4370,2580000,200,6000,,59.00,62.00,60.13
1418783786,0,-4370,2586000,200,6000,,61.00,67.00,63.73
1418783816,0,-4370,2592000,200,6000,,60.00,67.00,62.15
1418783846,0,-4370,2598000,200,6000,,61.00,65.00,62.64
1418783876,0,-4370,2604000,200,6000,,57.00,67.00,64.00
1418783906,0,-4370,2610000,200,6000,,58.00,66.00,62.61
1418783936,0,-4370,2616000,200,6000,,56.00,66.00,61.45
1418783966,0,-4370,2622000,200,6000,,62.00,69.00,64.63
1418783996,0,-4370,2628000,200,6000,,59.00,65.00,62.64
1418784026,0,-4370,2634000,200,6000,,57.00,65.00,62.46
1418784056,0,-4370,2640000,200,6000,,64.00,67.00,65.80
1418784086,0,-4370,2646000,200,6000,,58.00,67.00,63.51
1418784116,0,-4370,2652000,200,6000,,62.00,68.00,64.75
1418784146,0,-4370,2658000,200,6000,,62.00,67.00,64.37
1418784176,0,-4370,2664000,200,6000,,58.00,66.00,62.51
1418784206,0,-4370,2670000,200,6000,,59.00,71.00,64.43
1418784236,0,-4370,2676000,200,6000,,59.00,70.00,62.69
1418784266,0,-4370,2682000,200,6000,,63.00,65.00,64.00
1418784296,0,-4370,2688000,200,6000,,63.00,69.00,64.66
1418784326,0,-4370,2694000,200,6000,,61.00,66.00,62.92
1418784356,0,-4370,2700000,200,6000,,61.00,64.00,62.55
1418784386,0,-4370,2706000,200,6000,,62.00,65.00,63.32
1418784416,0,-4370,2712000,200,6000,,60.00,68.00,62.30
1418784446,0,-4370,2718000,200,6000,,61.00,65.00,62.73
1418784476,0,-4370,2724000,200,6000,,59.00,65.00,62.46
1418784506,0,-4370,2730000,200,6000,,60.00,63.00,61.65
1418784536,0,-4370,2736000,200,6000,,60.00,64.00,62.03
1418784566,0,-4370,2742000,200,6000,,61.00,66.00,63.26
1418784596,0,-4370,2748000,200,6000,,59.00,67.00,62.45
1418784626,0,-4370,2754000,200,6000,,60.00,67.00,63.16
1418784656,0,-4370,2760000,200,6000,,60.00,64.00,61.98
1418784686,0,-4370,2766000,200,6000,,61.00,65.00,62.95
1418784716,0,-4370,2772000,200,6000,,63.00,67.00,64.86
1418784746,0,-4370,2778000,200,6000,,62.00,93.00,81.22
1418784776,0,-4370,2784000,200,6000,,56.00,69.00,61.34
1418784806,0,-4370,2790000,200,6000,,57.00,71.00,63.11
1418784836,0,-4370,2796000,200,6000,,60.00,64.00,61.79
1418784866,0,-4370,2802000,200,6000,,61.00,64.00,61.77
